Review ID,Product Id,User Id,Summary,Text,Product Score
74805,B0026RQTGE,A2PY7DQZTIWQOX,"Greenies Dental Chews for Dogs, Teenie Pack, 96 Chews",Excellent healthy product for your small dogs!  Please be aware that you must watch your pup when giving them this small greenie or they will swallow the entire thing in one gulp!!  Quick Service by the Seller and Excellent Price for this product!  I will purchase more for sure!!,5
74806,B0026RQTGE,A2K838ZWRH88W9,Helps a lot!,"These were sold on here for much cheaper than I could find in stores, and I am very happy with how they helped my dog's breath. These are small, probably good for dogs 10 lbs or less.",5
74807,B0026RQTGE,A12RWP0N36NIXR,Awesome,My dog Lexie loves these things she gets one everynight at 7 and she let's us know if we are late with it,5
74808,B0026RQTGE,AHRJEVNHM7W3R,love those greenies,I have a bichon beagle hybrid mix (called a glechon).  He just loves greenies. We just had him into his vet for his checkup and the vet told us that his teeth were beautiful. He wanted to know what we did to keep them that way. The only thing we do is to give him greenies. I've had two other people comment on his teeth in the past month. I highly recommend these treats for your dog if you want him to have good teeth and breath. We've never had trouble with him being able to digest them. They are a little costly but I feel they're well worth the extra cost.,5
74809,B0026RQTGE,A3KI8A89Z4PNOP,Great greenies,My dog loves these treats and the 96 count box is the best deal. They come in a foil package in the box so they stay fresh till the last one.,5
74811,B0026RQTGE,A3GN8HQ7EIS1PJ,Love At First Bite!,"One of these at night, is my Yorkie's toothbrush & breath mint. He is almost ten, and loves his Greenies.",5
74812,B0026RQTGE,A2T2R6Z3IBTO0U,Great,"My dog and I both love this product.  My vet even said it was great that my dog is having one every day.  I feed my dog homemade dog food which includes sardines, so Greenies are a necessity.<br />Don't know what we would do without them.",5
74813,B0026RQTGE,A222JTN249UIOA,"Great product, great price!",My two dogs adore Greenies!  This seemed to be the best place & price I found online.  Very quickly shipped too.,5
74814,B0026RQTGE,A1UGRR7QI5TGAF,Great dental chew deal,I purchased some Greenies Regular pack of 27 which I think is a great deal and it was delivered promptly.  But there is extra packaging which needs to be recycled.,5
74815,B0026RQTGE,A17V6UX8Q7VU79,My dog loves these!,My dog's morning just wouldn't be complete without her Greenie! I think it's the minty scent that drives her crazy but she loves them. She's @18 lb so the Teenies are just right for her.,5
74816,B0026RQTGE,A1IRYEFTNTK9P5,Doggie Must,"It's reassuring that the treats I give my precious Yorkie are of the best quality and of course I appreciate the cost effectiveness of dealing with a reputable company.  Amazon has provided swift service and a product that would cost much more from a local pet shop.  Greenies are good for my dog's dental health and are not dangerous as are rawhides or toys with squeeking mechanisms which can choke a dog.  Just the sight of the Greenie box, and she knows it's nap time or time for a treat.",5
74817,B0026RQTGE,A1KNRZS89I603H,LOVE the large discount!,It's so wonderful not to have to pay the high prices at PetSmart for these Greenies.  My pups LOVE them!!,5
74818,B0026RQTGE,A1MTQR1Z76BW7Y,TEENIE GREENIES,"THESE ARE THE BEST DENTAL TREATS ON THE MARKET!  MY CHIWEENIE THINKS THESE ARE THE BEST INVENTION SINCE MEAT.  LOL.  HER DAY IS NOT STARTED UNTIL SHE HAS ONE, THEN SHE EATS, BUT NEVER EATS FIRST!",5
74819,B0026RQTGE,A2R6BLPLACG9C6,My dogs love these.,My two dogs (Pugs) absolutely love these.  They get one every night and they have excellent dental health.  Amazon has the absolute best price over retail.,5
74820,B0026RQTGE,A363VYG6RS9WUS,Keep on Munching,"My puppy loves this product.  The moment he has a Greenie in his mouth, he'll begin to munch.  I actually got this product not only to keep my pup's teeth clean, but am using it to help my puppy teeth.  The product is just hard enough so that my puppy can keep gnawing on it, but it is simultaneously soft enough for him to sink his teeth into (providing assistance for teeth development).  I definitely recommend this product.",5
74821,B0026RQTGE,A32BYHWKU8GU7L,Very Effective,"My veterinarian recommended these.  My dog is a German Shepherd, Pit Bull, Jack Russel mix.  His top part is huge but his legs- not so much.  Basically he needs his weight managed all the time because we don't want knee problems to develop.  At his last trip Dr. Kragness said he had a bit of a tartar problem (organic food related) and to try a greenie a day.  Well he's been chewing them for about 12 days and his teeth look great and as an added benefit his breath is clean, still hot but clean smelling.  In addition I've noticed that he doesn't have a lot of doggy gas like usual.  I thought the price was a bit steep but tried them on the word of the vet and for the obvious results we're getting I guess you get what you pay for here.",5
74822,B0026RQTGE,AUZ1GYY6LT75Z,Greenies Dental Chews,My doggie loves Greenies she will not go to bed without her Greenie. They are digestible helps clean teeth. They are a bit expensive but they are a good product and I would and do recommend them.,5
74823,B0026RQTGE,A1M76R9XO9Q6G6,Teenie Greenies,These are the only treats I can get my dog to eat. She has to be limited as she will make a meal on these if I would let her.,5
74824,B0026RQTGE,A31X839XCZ3WE9,greenies dental chews,"Greenies dental chews are a product that my dogs love to eat.  Around 6:30-7:00 my dogs start to bark, jump up, follow me everywhere because it's time for their Greenies.  Best thing I ever got for them.",5
74825,B0026RQTGE,AHI87D06P7HX,Great for older dogs.,"I have an 11 year old Jack Russle who's teeth have worn down over the years. Greenies are great for him as they are not hard for him to chew and he LOVES them. Every evening all I have to say is ""Want your Greenie""? And he comes running. It's the only dog treat he eats now.",5
74826,B0026RQTGE,A16KFCBCT9R4W1,Fantastic!,"My corgi loves these greenies!  I like it how the greenies come in a zippable bag inside the cardboard box!  I have the choice of throwing out the bag and using the box or vice versa!<br /><br />I chose the free shipping method.  It took awhile to ship, but once shipped, it came in a timely manner.",5
74828,B0026RQTGE,A1VR7S5KR836IZ,My dog loves these.,"My dog thinks these are wonderful.<br />I think Amazon's price for them is wonderful.<br />It's not difficult to find other dog owners who would be willing to split a box, so I'm not worried about brittleness.<br />Win-Win",5
74829,B0026RQTGE,A12TCY12RMA0YE,OMG look at the great price!!!!,my yorkies love these things. I have a 3 pounder and an 11 pounder and they think getting these are the bees knees! i tried the other sizes but i think since these just fit right in their mouth they love it. The product has a really over bearing smell but once you get over that (it is a dog treat) its amazing,5
74830,B0026RQTGE,A130PQOPD9X2J1,What a bargain!,I am so happy with the deal I got on these Greenies.  My dogs are even happier.  House full of happy campers with these here.,5
74831,B0026RQTGE,A37CYKM9LO9BHY,Great price..,Came with the plastic bin! My Lhasa Apso liked at first but tired of it a couple weeks later. Bummer. So I gave away. She prefers natural chicken jerky now..,5
74832,B0026RQTGE,A8NX9GKEUAG8U,Dog goes crazy over these!,My dog has been loving these chews for years! I give him one everyday and it has done a great job at keeping plaque and tartar build up at bay.,5
74833,B0026RQTGE,A2O9N82I49GZ4P,My dog loves these!,"My dog is in love with these treats. He comes running when I say, ""Do you want a greeny?"" Then he takes it under the bed to devour it. My dog's teeth and breath stay healthy due to his greenies in between brushings. Nice to get such a big box at this great price.",5
74834,B0026RQTGE,A32XJ0Z7R829UZ,Crack for my dog,My dog loooves these treats. He's a 50 lb Rhodesian Ridgeback mutt and devours these! I'm not sure about the dental impact yet as he's only had them for 2 weeks or so. But this combined with toothpaste would be more effective.,5
74835,B0026RQTGE,APCTA6EH9DD4A,Puppy love,I have a pitbull who loves her treats I'm obsessed with keeping her healthy so these work great on her teeth and they're a great price!,5
74836,B0026RQTGE,A48939C20S0J8,best dental chew,"I was kinda skeptic about this green chews. Turned out my dogs love it very much.<br />Had purchased my 5th boxes, and worked well on preventing teeth decay. Very satisfied and will keep restock.",5
